"Game","# Owned","# Unique","# Cards","Badge Lvl","Set Price","Price Diff","Card Avg","Booster Avg","Booster %","Emote Avg","BG Avg","Avg Qty","Discount","Added","AppId"
"The Sorceress","0","0","8","0","0.95","0.95","0.12","2.96","-2,366.7","3.33","2.89","25","0.42","2017-02-02","579330"
"Memoranda","0","0","6","0","0.38","0.38","0.06","0.06","0.0","0.06","0.04","31","0.16","2017-02-02","430410"
"Singing Stones VR","0","0","5","0","2.51","2.51","0.50","N/A","0.0","1.39","9.39","14","1.30","2017-02-02","560870"
"SQUAKE","0","0","5","0","0.42","0.42","0.08","0.10","-25.0","0.06","0.60","39","0.21","2017-02-01","526920"
"Cavern of Time","0","0","5","0","0.27","0.27","0.05","0.03","40.0","0.03","0.03","490","0.13","2017-02-01","578830"
"Dragon Blood","0","0","6","0","0.78","0.78","0.13","0.17","-30.8","0.25","0.81","116","0.34","2017-02-01","562840"
"HIKIBYOU2","0","0","6","0","0.33","0.33","0.05","0.21","-320.0","0.06","0.16","31","0.13","2017-02-01","586450"
"Seinarukana -The Spirit of Eternity Sword 2-","0","0","8","0","1.09","1.09","0.14","0.31","-121.4","0.68","0.74","37","0.49","2017-02-01","445430"
"Dustoff Heli Rescue 2","0","0","10","0","0.56","0.56","0.06","N/A","0.0","5.48","6.40","84","0.26","2017-02-01","553690"
"Judas","0","0","5","0","0.40","0.40","0.08","0.05","37.5","0.03","0.03","58","0.21","2017-01-31","581820"
"Gladiator: Sword of Vengeance","0","0","8","0","0.48","0.48","0.06","N/A","0.0","0.22","0.03","21","0.21","2017-01-31","577580"
"Finding Hope","0","0","5","0","0.25","0.25","0.05","0.03","40.0","0.03","0.03","407","0.13","2017-01-31","481600"
"Crash Force","0","0","8","0","0.42","0.42","0.05","0.04","20.0","0.07","0.03","35","0.17","2017-01-31","535690"
"Geo","0","0","6","0","0.43","0.43","0.07","0.08","-14.3","0.12","0.05","28","0.18","2017-01-31","513480"
"Creature Clicker - Capture, Train, Ascend!","0","0","5","0","0.25","0.25","0.05","0.03","40.0","0.03","0.03","466","0.13","2017-01-31","529240"
"LogicBots","0","0","6","0","0.47","0.47","0.08","0.17","-112.5","3.44","0.31","48","0.21","2017-01-31","290020"
"Learn Japanese To Survive! Katakana War","0","0","8","0","0.37","0.37","0.05","0.03","40.0","0.08","0.03","143","0.17","2017-01-31","554600"
"iREC","0","0","5","0","0.25","0.25","0.05","0.03","40.0","0.03","0.03","146","0.13","2017-01-31","557260"
"Disgaea 2 PC","0","0","8","0","0.69","0.69","0.09","0.13","-44.4","0.06","0.14","155","0.31","2017-01-30","495280"
"Koi Musubi","0","0","5","0","0.87","0.87","0.17","0.19","-11.8","0.08","0.95","43","0.44","2017-01-30","543930"
"Crimson Trigger","0","0","8","0","1.66","1.66","0.21","N/A","0.0","0.93","1.87","22","0.73","2017-01-30","566750"
"Fruit Arranger","0","0","5","0","0.23","0.23","0.05","0.03","40.0","0.03","0.03","297","0.13","2017-01-30","575700"
"Sacra Terra: Kiss of Death Collector’s Edition","0","0","6","0","0.35","0.35","0.06","0.07","-16.7","0.09","0.13","38","0.16","2017-01-30","560760"
"Shtriga: Summer Camp","0","0","5","0","0.33","0.33","0.07","0.05","28.6","0.03","0.07","38","0.18","2017-01-30","560740"
"Eador. Imperium","0","0","7","0","0.39","0.39","0.06","0.04","33.3","0.27","0.08","119","0.21","2017-01-29","477730"
"Galactic Landing","0","0","5","0","0.25","0.25","0.05","0.08","-60.0","0.07","0.03","114","0.13","2017-01-29","555850"
"Tyran","0","0","8","0","0.44","0.44","0.06","0.07","-16.7","1.46","0.10","27","0.21","2017-01-29","426210"
"Commands & Colors: The Great War","0","0","5","0","0.43","0.43","0.09","0.24","-166.7","0.64","0.10","22","0.23","2017-01-29","449460"
"The Purge Day","0","0","5","0","0.30","0.30","0.06","0.06","0.0","0.11","0.08","39","0.16","2017-01-28","553450"
"No Way Out","0","0","6","0","0.24","0.24","0.04","0.04","0.0","0.03","0.03","129","0.10","2017-01-28","572010"
"Ninja Stealth 2","0","0","8","0","0.32","0.32","0.04","0.02","50.0","0.06","0.03","448","0.14","2017-01-28","585830"
"Love Ribbon","0","0","5","0","0.90","0.90","0.18","0.17","5.6","0.05","0.45","79","0.47","2017-01-28","559610"
"PICO PARK:Classic Edition","0","0","5","0","1.21","1.21","0.24","0.19","20.8","0.40","0.10","38","0.63","2017-01-28","461040"
"Panty Party","0","0","6","0","0.91","0.91","0.15","0.14","6.7","0.77","0.62","59","0.39","2017-01-28","562410"
"Brut@l","0","0","10","0","0.45","0.45","0.04","0.28","-600.0","0.07","0.51","51","0.17","2017-01-28","489260"
"True or False 2","0","0","5","0","0.94","0.94","0.19","0.18","5.3","0.69","1.27","26","0.50","2017-01-27","581760"
"Project: R.E.B.O.O.T 2","0","0","5","0","0.23","0.23","0.05","0.03","40.0","0.03","0.03","931","0.13","2017-01-27","575760"
"Gravity Shot","0","0","5","0","0.33","0.33","0.07","N/A","0.0","1.00","0.31","28","0.18","2017-01-27","511960"
"Pankapu","0","0","5","0","0.33","0.33","0.07","0.07","0.0","0.42","0.41","50","0.18","2017-01-27","418670"
"Candy Machine","0","0","5","0","0.94","0.94","0.19","0.11","42.1","0.03","0.03","13","0.50","2017-01-27","581980"
"MiniBotz","0","0","6","0","3.35","3.35","0.56","N/A","0.0","0.46","3.56","9","1.46","2017-01-27","508520"
"Ropes And Dragons VR","0","0","5","0","0.40","0.40","0.08","0.05","37.5","0.03","0.03","30","0.21","2017-01-27","576750"
"Monsters' Den: Godfall","0","0","5","0","0.32","0.32","0.06","0.08","-33.3","0.12","1.16","71","0.16","2017-01-27","469720"
"PLANNES","0","0","6","0","0.58","0.58","0.10","N/A","0.0","0.88","11.25","26","0.26","2017-01-27","560150"
"Felix Jumpman","0","0","5","0","0.26","0.26","0.05","0.04","20.0","0.03","0.03","199","0.13","2017-01-26","575920"
"Rock-n-Rogue A Boo Bunny Plague Adventure","0","0","6","0","0.79","0.79","0.13","N/A","0.0","1.42","3.61","21","0.34","2017-01-26","439530"
"Akihabara - Feel the Rhythm","0","0","5","0","1.00","1.00","0.20","0.18","10.0","0.03","0.51","88","0.52","2017-01-26","565660"
"Corona Blossom Vol.3 Journey to the Stars","0","0","8","0","0.62","0.62","0.08","0.12","-50.0","0.18","0.62","45","0.28","2017-01-26","562480"
"BIOHAZARD 7 resident evil グロテスクVer.","0","0","9","0","0.80","0.80","0.09","0.19","-111.1","1.26","0.47","86","0.39","2017-01-26","530940"
"FETCH","0","0","15","0","1.62","1.62","0.11","0.14","-27.3","0.47","0.83","27","0.77","2017-01-26","549190"
"Puzzle Wishes","0","0","7","0","0.39","0.39","0.06","0.27","-350.0","0.19","0.26","34","0.21","2017-01-26","576590"
"Snake Party","0","0","6","0","0.32","0.32","0.05","0.04","20.0","0.03","0.07","72","0.13","2017-01-25","576660"
"Deathwave","0","0","5","0","0.54","0.54","0.11","0.36","-227.3","0.05","0.10","17","0.29","2017-01-25","463870"
"Rocketbirds: Hardboiled Chicken","0","0","5","0","0.28","0.28","0.06","0.04","33.3","0.03","0.03","188","0.16","2017-01-25","215510"
"Arizona Rose and the Pharaohs' Riddles","0","0","6","0","1.27","1.27","0.21","0.17","19.0","1.62","1.75","20","0.55","2017-01-25","575800"
"Children of Colossus","0","0","5","0","0.58","0.58","0.12","0.12","0.0","0.05","0.03","25","0.31","2017-01-25","558850"
"Puzzle Puppers","0","0","10","0","1.39","1.39","0.14","0.22","-57.1","1.30","1.04","29","0.61","2017-01-25","578430"
"PSYCHO-PASS: Mandatory Happiness","0","0","9","0","0.97","0.97","0.11","0.21","-90.9","0.11","0.41","45","0.48","2017-01-24","522880"
"Deus Ex: Breach™","0","0","5","0","0.97","0.97","0.19","0.24","-26.3","0.22","0.15","15","0.50","2017-01-24","555450"
"Slime-san","0","0","5","0","0.31","0.31","0.06","0.06","0.0","0.03","0.03","77","0.16","2017-01-24","473530"
"Slash It 2","0","0","6","0","0.43","0.43","0.07","0.04","42.9","0.03","0.03","520","0.18","2017-01-24","583760"
"Vairon's Wrath","0","0","7","0","1.16","1.16","0.17","N/A","0.0","5.61","8.70","13","0.59","2017-01-24","453320"
"Alpacapaca Dash","0","0","12","0","0.47","0.47","0.04","0.03","25.0","0.03","0.03","343","0.21","2017-01-24","579230"
"Tourists Kidnapped a Little Bear","0","0","5","0","0.24","0.24","0.05","0.04","20.0","0.03","0.03","95","0.13","2017-01-24","580420"
"Tales of Berseria","0","0","6","0","0.50","0.50","0.08","0.08","0.0","0.05","0.14","572","0.21","2017-01-24","429660"
"Resident Evil 7 Biohazard","0","0","9","0","0.52","0.52","0.06","0.05","16.7","0.05","0.05","2396","0.26","2017-01-24","418370"
"Angels with Scaly Wings","0","0","12","0","1.03","1.03","0.09","0.08","11.1","0.29","0.11","72","0.47","2017-01-24","571880"
"My Pet Rock","0","0","9","0","0.51","0.51","0.06","0.06","0.0","0.15","0.09","92","0.26","2017-01-24","557830"
"The Wisbey Mystery","0","0","7","0","1.22","1.22","0.17","N/A","0.0","1.07","0.19","20","0.59","2017-01-23","575960"
"Riot of the numbers","0","0","5","0","0.25","0.25","0.05","0.05","0.0","0.03","0.03","355","0.13","2017-01-23","579150"
"Gnomes Garden 3: The thief of castles","0","0","5","0","0.32","0.32","0.06","0.06","0.0","0.03","0.03","80","0.16","2017-01-22","546200"
"Iron Sea Defenders","0","0","5","0","0.34","0.34","0.07","0.09","-28.6","0.03","0.03","700","0.18","2017-01-22","431750"
"Halloween Mysteries","0","0","7","0","0.43","0.43","0.06","0.19","-216.7","0.04","0.03","39","0.21","2017-01-22","547090"
"Super Stone Legacy","0","0","6","0","1.35","1.35","0.23","0.19","17.4","5.46","1.18","14","0.60","2017-01-22","580300"
"A Crashlands Story: Dev Diary","0","0","6","0","0.88","0.88","0.15","0.95","-533.3","0.77","0.64","52","0.39","2017-01-21","578300"
"Rocketbirds 2 Evolution","0","0","5","0","0.35","0.35","0.07","0.06","14.3","0.14","0.08","46","0.18","2017-01-21","470210"
"DeadTruth: The Dark Path Ahead","0","0","5","0","0.65","0.65","0.13","0.17","-30.8","0.34","0.79","65","0.34","2017-01-21","572170"
"Witch of Ice Kingdom II","0","0","7","0","0.50","0.50","0.07","0.05","28.6","0.19","0.04","35","0.24","2017-01-21","568830"
"Pinkman","0","0","5","0","0.33","0.33","0.07","0.06","14.3","0.10","0.05","55","0.18","2017-01-21","516480"
"Queen Of Thieves","0","0","7","0","1.25","1.25","0.18","N/A","0.0","3.91","0.87","19","0.63","2017-01-20","524200"
"The Last Hope Trump vs Mafia","0","0","5","0","0.23","0.23","0.05","0.03","40.0","0.03","0.03","552","0.13","2017-01-20","581030"
"Malavision: The Origin","0","0","5","0","0.36","0.36","0.07","0.05","28.6","0.03","0.04","62","0.18","2017-01-20","511490"
"Torn Tales","0","0","8","0","0.41","0.41","0.05","0.04","20.0","0.41","0.03","420","0.17","2017-01-20","388960"
"The Legend of Dark Witch Episode 2 -The Price of Desire-","0","0","12","0","1.32","1.32","0.11","0.31","-181.8","1.05","1.65","17","0.57","2017-01-20","555580"
"Lords of New York","0","0","8","0","0.69","0.69","0.09","0.32","-255.6","0.47","0.04","17","0.31","2017-01-20","404070"
"1979 Invasion Earth","0","0","5","0","1.15","1.15","0.23","0.23","0.0","2.83","0.03","33","0.60","2017-01-20","575880"
"Warhammer 40,000: Sanctus Reach","0","0","8","0","0.40","0.40","0.05","0.04","20.0","0.06","0.05","169","0.17","2017-01-20","502370"
"Greenwood the Last Ritual","0","0","6","0","0.41","0.41","0.07","0.04","42.9","0.07","0.03","140","0.18","2017-01-20","536410"
"Werther Quest","0","0","5","0","1.30","1.30","0.26","2.35","-803.8","0.20","4.80","13","0.68","2017-01-20","564720"
"Sticker Craft","0","0","6","0","0.44","0.44","0.07","0.06","14.3","0.06","0.03","39","0.18","2017-01-20","550580"
"Dwarf Tower","0","0","5","0","0.34","0.34","0.07","0.06","14.3","0.08","0.03","34","0.18","2017-01-19","335100"
"Magic Box","0","0","5","0","0.26","0.26","0.05","0.03","40.0","0.03","0.03","519","0.13","2017-01-19","575750"
"Vzerthos: Heir of Thunder","0","0","6","0","0.44","0.44","0.07","0.05","28.6","0.05","0.38","30","0.18","2017-01-19","536450"
"Red's Kingdom","0","0","6","0","1.35","1.35","0.23","0.49","-113.0","0.20","0.20","14","0.60","2017-01-19","541240"
"Chicken Chase","0","0","5","0","1.48","1.48","0.30","1.32","-340.0","1.67","2.12","10","0.78","2017-01-19","538410"
"Pivot Pilot","0","0","5","0","0.38","0.38","0.08","0.06","25.0","0.04","0.03","41","0.21","2017-01-19","569360"
"The Other 99","0","0","8","0","1.47","1.47","0.18","0.27","-50.0","0.92","3.09","31","0.63","2017-01-19","415010"
"Faces of Illusion: The Twin Phantoms","0","0","5","0","0.45","0.45","0.09","0.23","-155.6","0.17","0.03","73","0.23","2017-01-19","558340"
"Hive Jump","0","0","8","0","0.41","0.41","0.05","0.09","-80.0","0.06","0.06","91","0.17","2017-01-18","295670"
"Tyrfing Cycle |Vanilla|","0","0","8","0","0.48","0.48","0.06","0.06","0.0","0.44","0.25","35","0.21","2017-01-18","429430"
"Baseball Riot","0","0","6","0","0.37","0.37","0.06","0.08","-33.3","0.18","0.12","25","0.16","2017-01-18","567660"
"Semispheres","0","0","6","0","0.35","0.35","0.06","0.07","-16.7","0.25","0.25","18","0.16","2017-01-18","448800"
"Final Bravely","0","0","5","0","0.40","0.40","0.08","0.14","-75.0","0.03","0.04","88","0.21","2017-01-18","576800"
"OnTheFrontLine","0","0","5","0","0.32","0.32","0.06","0.05","16.7","0.07","0.04","189","0.16","2017-01-18","542650"
"Rescue your chickens","0","0","5","0","0.26","0.26","0.05","0.06","-20.0","0.03","0.03","595","0.13","2017-01-18","551080"
"Lex Mortis","0","0","5","0","1.11","1.11","0.22","0.17","22.7","0.03","0.03","31","0.57","2017-01-18","348450"
"The Rake: Red Forest","0","0","5","0","0.26","0.26","0.05","0.08","-60.0","0.03","0.03","1166","0.13","2017-01-18","555660"
"Bearslayer","0","0","5","0","0.49","0.49","0.10","0.20","-100.0","327.29","1.84","17","0.26","2017-01-18","460210"
"Laraan","0","0","5","0","0.31","0.31","0.06","0.04","33.3","0.03","0.03","184","0.16","2017-01-18","493710"
"Hitbox","0","0","6","0","0.51","0.51","0.09","0.34","-277.8","2.40","0.04","16","0.23","2017-01-17","341890"
"Unhappy Ever After","0","0","7","0","0.38","0.38","0.05","0.06","-20.0","0.32","0.03","32","0.17","2017-01-17","552350"
"Primal Carnage: Onslaught","0","0","5","0","0.99","0.99","0.20","6.93","-3,365.0","2.73","1.36","32","0.52","2017-01-17","538790"
"Urban Empire","0","0","9","0","0.48","0.48","0.05","0.04","20.0","0.06","0.06","177","0.22","2017-01-17","352550"
"CropDuster Supreme","0","0","9","0","0.38","0.38","0.04","0.02","50.0","0.07","0.03","216","0.17","2017-01-17","412620"
"The New Queen","0","0","5","0","0.25","0.25","0.05","0.03","40.0","0.03","0.03","89","0.13","2017-01-17","552570"
"room13","0","0","13","0","0.72","0.72","0.06","0.04","33.3","0.08","0.59","46","0.37","2017-01-17","314590"
"Captivity","0","0","5","0","0.53","0.53","0.11","0.05","54.5","0.03","0.03","67","0.29","2017-01-17","533340"
"Luke Sidewalker","0","0","5","0","0.51","0.51","0.10","0.05","50.0","0.03","0.03","26","0.26","2017-01-17","545860"
"MHRD","0","0","5","0","0.92","0.92","0.18","0.37","-105.6","0.05","0.56","40","0.47","2017-01-16","576030"
"Druid","0","0","6","0","0.25","0.25","0.04","0.03","25.0","0.04","0.03","105","0.10","2017-01-16","552390"
"I Am The Hero","0","0","5","0","0.63","0.63","0.13","0.13","0.0","0.18","0.30","34","0.34","2017-01-16","498500"
"Arena Hero","0","0","6","0","0.68","0.68","0.11","0.13","-18.2","0.06","0.03","18","0.29","2017-01-16","576280"
"How to shoot a criminal","0","0","5","0","1.09","1.09","0.22","N/A","0.0","0.39","0.31","40","0.57","2017-01-16","518130"
"Painted Memories","0","0","6","0","0.25","0.25","0.04","0.04","0.0","0.03","0.03","143","0.10","2017-01-15","542930"
"A House of Many Doors","0","0","15","0","0.77","0.77","0.05","0.12","-140.0","0.16","0.12","57","0.35","2017-01-15","437250"
"Bulby - Diamond Course","0","0","5","0","0.23","0.23","0.05","0.05","0.0","0.03","0.03","661","0.13","2017-01-15","461390"
"MineSweeper VR","0","0","5","0","0.46","0.46","0.09","0.32","-255.6","1.66","0.17","25","0.23","2017-01-15","516940"
"Oblivion's Edge","0","0","5","0","0.30","0.30","0.06","0.04","33.3","0.03","0.05","46","0.16","2017-01-15","551100"
"Brother Wings","0","0","6","0","0.44","0.44","0.07","0.06","14.3","0.03","0.03","121","0.18","2017-01-15","576540"
"Intrude","0","0","5","0","0.69","0.69","0.14","N/A","0.0","0.53","0.31","27","0.37","2017-01-15","495720"
"She Remembered Caterpillars","0","0","5","0","0.29","0.29","0.06","0.05","16.7","0.03","0.03","101","0.16","2017-01-15","470780"
"Save the Ninja Clan","0","0","5","0","0.31","0.31","0.06","0.05","16.7","0.03","0.03","67","0.16","2017-01-14","566670"
"Maria the Witch","0","0","5","0","0.36","0.36","0.07","0.10","-42.9","0.04","0.09","25","0.18","2017-01-14","447860"
"Rise & Shine","0","0","6","0","0.34","0.34","0.06","0.04","33.3","0.06","0.04","74","0.16","2017-01-14","347290"
"Power Hover","0","0","6","0","0.24","0.24","0.04","0.03","25.0","0.03","0.03","207","0.10","2017-01-14","559960"
"Nefarious","0","0","7","0","0.54","0.54","0.08","N/A","0.0","0.44","0.11","44","0.28","2017-01-14","448290"
"Toricky","0","0","10","0","1.15","1.15","0.12","0.24","-100.0","0.42","0.62","25","0.52","2017-01-14","477720"
"Alien Shooter TD","0","0","7","0","0.28","0.28","0.04","0.03","25.0","0.03","0.03","398","0.14","2017-01-14","541230"
"Atomic 79","0","0","5","0","1.42","1.42","0.28","0.13","53.6","0.49","0.03","18","0.73","2017-01-14","567370"
"Campfire: One of Us Is the Killer","0","0","5","0","0.25","0.25","0.05","0.04","20.0","0.03","0.03","123","0.13","2017-01-14","533180"
"Minos Strategos","0","0","6","0","0.62","0.62","0.10","0.26","-160.0","0.09","0.29","19","0.26","2017-01-14","577490"
"The Lost Valley","0","0","5","0","0.29","0.29","0.06","0.04","33.3","0.03","0.03","144","0.16","2017-01-14","360890"
"Football Blitz","0","0","5","0","0.45","0.45","0.09","0.07","22.2","0.13","0.05","42","0.23","2017-01-13","516410"
"Rage Against The Zombies","0","0","10","0","0.48","0.48","0.05","0.05","0.0","156.57","0.25","55","0.22","2017-01-13","556990"
"Zero-G","0","0","6","0","0.36","0.36","0.06","0.08","-33.3","0.05","0.04","27","0.16","2017-01-13","567890"
"Fast and Curious","0","0","5","0","0.66","0.66","0.13","0.31","-138.5","0.43","0.28","28","0.34","2017-01-13","502070"
"Monumental Failure","0","0","6","0","1.75","1.75","0.29","0.58","-100.0","0.42","0.18","11","0.76","2017-01-13","573300"
"PAKO - Car Chase Simulator","0","0","10","0","0.44","0.44","0.04","0.03","25.0","0.05","0.04","75","0.17","2017-01-13","559870"
"Rotation Phonology: Break","0","0","5","0","1.02","1.02","0.20","0.67","-235.0","0.45","0.04","45","0.52","2017-01-13","554690"
"Unhack 2","0","0","6","0","0.66","0.66","0.11","0.22","-100.0","0.22","0.72","41","0.29","2017-01-12","444170"
"Detention","0","0","6","0","0.41","0.41","0.07","0.05","28.6","0.07","0.05","304","0.18","2017-01-12","555220"
"Zup! 3","0","0","7","0","0.36","0.36","0.05","0.03","40.0","0.26","0.11","1316","0.17","2017-01-12","575640"
"Winexy","0","0","6","0","0.26","0.26","0.04","0.03","25.0","0.03","0.03","267","0.10","2017-01-12","577740"
"Illyriad - Grand Strategy MMO","0","0","8","0","0.77","0.77","0.10","0.11","-10.0","0.50","0.16","28","0.35","2017-01-12","559310"
"Outbreak","0","0","8","0","0.42","0.42","0.05","0.04","20.0","0.15","0.10","56","0.17","2017-01-12","514990"
"The Pasture","0","0","5","0","0.26","0.26","0.05","0.03","40.0","0.03","0.03","149","0.13","2017-01-12","567680"
"Nick","0","0","5","0","0.79","0.79","0.16","N/A","0.0","6.18","0.82","21","0.42","2017-01-12","572660"
"Captain Kaon","0","0","8","0","0.49","0.49","0.06","N/A","0.0","0.07","0.03","37","0.21","2017-01-12","527380"
"PostCollapse","0","0","6","0","0.35","0.35","0.06","1.67","-2,683.3","33.55","4.26","24","0.16","2017-01-12","509770"
"Caladrius Blaze","0","0","10","0","0.88","0.88","0.09","0.10","-11.1","0.08","0.42","41","0.39","2017-01-12","386770"
"Legends of the Universe - StarCore","0","0","5","0","0.24","0.24","0.05","0.03","40.0","0.03","0.03","86","0.13","2017-01-12","482330"
"Bleed 2","0","0","8","0","0.38","0.38","0.05","0.05","0.0","0.19","0.03","190","0.17","2017-01-11","396350"
"Renoir","0","0","7","0","0.35","0.35","0.05","0.03","40.0","0.06","0.04","77","0.17","2017-01-11","496400"
"Crimson Sword Saga: The Peloran Wars","0","0","5","0","0.39","0.39","0.08","0.08","0.0","0.03","0.04","79","0.21","2017-01-11","497560"
"Criminal Girls: Invite Only","0","0","9","0","0.74","0.74","0.08","0.12","-50.0","0.09","0.13","68","0.35","2017-01-11","409850"
"Stone Age Wars","0","0","5","0","0.22","0.22","0.04","0.05","-25.0","0.03","0.03","432","0.10","2017-01-11","521230"
"Crab Dub","0","0","5","0","0.30","0.30","0.06","0.04","33.3","0.03","0.03","174","0.16","2017-01-11","539450"
"Celestial Crossing","0","0","5","0","0.88","0.88","0.18","0.51","-183.3","0.45","0.08","35","0.47","2017-01-11","575010"
"Beats Fever","0","0","5","0","0.99","0.99","0.20","0.20","0.0","0.05","0.55","56","0.52","2017-01-11","566780"
"Space Hotel","0","0","7","0","0.57","0.57","0.08","0.09","-12.5","0.06","0.83","22","0.28","2017-01-11","564900"
"Immersion","0","0","5","0","0.38","0.38","0.08","0.06","25.0","0.07","0.03","22","0.21","2017-01-11","562690"
"STANDBY","0","0","9","0","0.38","0.38","0.04","0.03","25.0","0.15","0.03","243","0.17","2017-01-11","494580"
"Never Forget Me","0","0","5","0","1.32","1.32","0.26","0.24","7.7","2.68","0.27","26","0.68","2017-01-10","534980"
"Radiation Island","0","0","7","0","0.74","0.74","0.11","0.06","45.5","0.18","0.07","25","0.38","2017-01-10","307940"
"Minions, Monsters, and Madness","0","0","5","0","4.30","4.30","0.86","0.33","61.6","4.03","0.57","13","2.24","2017-01-10","566200"
"Orion Trail","0","0","6","0","0.39","0.39","0.07","0.08","-14.3","0.69","1.25","29","0.18","2017-01-10","381260"
"To The Capital","0","0","6","0","0.31","0.31","0.05","0.05","0.0","0.03","0.03","61","0.13","2017-01-10","574580"
"Wanderland","0","0","7","0","0.77","0.77","0.11","0.31","-181.8","2.23","0.11","19","0.38","2017-01-10","545820"
"A Fear Of Heights, And Other Things","0","0","8","0","0.47","0.47","0.06","1.00","-1,566.7","0.32","1.07","23","0.21","2017-01-10","535460"
"Hearts of Chaos","0","0","5","0","0.23","0.23","0.05","0.03","40.0","0.03","0.03","375","0.13","2017-01-10","555410"
"Hellenica","0","0","10","0","1.02","1.02","0.10","0.67","-570.0","2.22","1.75","17","0.43","2017-01-10","540690"
"Cavern Escape","0","0","5","0","0.24","0.24","0.05","0.03","40.0","0.03","0.03","177","0.13","2017-01-10","546400"
"Star Phoenix","0","0","6","0","0.41","0.41","0.07","0.04","42.9","0.03","0.03","29","0.18","2017-01-10","556770"
"The Land of Dasthir","0","0","5","0","0.28","0.28","0.06","0.03","50.0","0.03","0.03","236","0.16","2017-01-10","545700"
"The Makeshifter","0","0","6","0","0.83","0.83","0.14","0.37","-164.3","224.58","8.43","19","0.37","2017-01-09","395480"
"Child Of Ault","0","0","5","0","1.32","1.32","0.26","1.28","-392.3","0.12","0.30","20","0.68","2017-01-09","566270"
"Heroes of Dark Dungeon","0","0","5","0","0.30","0.30","0.06","0.05","16.7","3.88","0.03","43","0.16","2017-01-08","568670"
"Earth Overclocked","0","0","5","0","0.34","0.34","0.07","0.05","28.6","0.03","0.03","41","0.18","2017-01-08","387060"
"12 orbits","0","0","5","0","0.36","0.36","0.07","0.13","-85.7","0.18","0.31","49","0.18","2017-01-08","529950"
"Vindictive Drive","0","0","5","0","0.29","0.29","0.06","0.04","33.3","0.03","0.03","80","0.16","2017-01-07","507400"
"Horror Hospital","0","0","5","0","0.36","0.36","0.07","0.04","42.9","0.03","0.03","74","0.18","2017-01-07","576440"
"Spirit of Maya","0","0","7","0","0.57","0.57","0.08","0.07","12.5","0.03","0.04","36","0.28","2017-01-07","576730"
"Other worlds India","0","0","5","0","0.22","0.22","0.04","0.03","25.0","0.03","0.03","585","0.10","2017-01-07","576050"
"Burgers 2","0","0","6","0","1.07","1.07","0.18","0.21","-16.7","0.22","0.12","26","0.47","2017-01-07","555890"
"Lily's Day Off","0","0","6","0","1.75","1.75","0.29","0.24","17.2","1.76","0.24","32","0.76","2017-01-07","575650"
"Wormhole City","0","0","5","0","0.45","0.45","0.09","0.10","-11.1","0.12","0.05","19","0.23","2017-01-07","434300"
"Watson's Watch","0","0","9","0","0.69","0.69","0.08","0.09","-12.5","0.44","0.05","36","0.35","2017-01-06","445550"
"Job Simulator","0","0","5","0","0.36","0.36","0.07","0.05","28.6","0.05","0.05","314","0.18","2017-01-06","448280"
"Javva Juice","0","0","6","0","0.58","0.58","0.10","0.17","-70.0","1.81","14.06","9","0.26","2017-01-06","524940"
"Legend of Moros","0","0","6","0","0.91","0.91","0.15","N/A","0.0","0.98","1.49","15","0.39","2017-01-06","449770"
"Acro Storm","0","0","6","0","0.55","0.55","0.09","0.06","33.3","3.38","0.03","16","0.23","2017-01-06","546610"
"Try Hard Parking","0","0","5","0","0.58","0.58","0.12","0.50","-316.7","0.42","0.11","15","0.31","2017-01-06","575400"
"Control Craft 3","0","0","5","0","0.25","0.25","0.05","0.03","40.0","0.03","0.03","492","0.13","2017-01-06","490910"
"Rogue Stache","0","0","5","0","0.35","0.35","0.07","N/A","0.0","5.18","0.08","22","0.18","2017-01-06","513250"
"Skeet: VR Target Shooting","0","0","8","0","0.77","0.77","0.10","0.24","-140.0","0.73","0.54","30","0.35","2017-01-05","446770"
"The Cabin: VR Escape the Room","0","0","5","0","1.06","1.06","0.21","0.60","-185.7","0.41","0.12","41","0.55","2017-01-05","560640"
"Gulman 4: Still alive","0","0","5","0","2.81","2.81","0.56","1.22","-117.9","1.04","0.77","14","1.46","2017-01-05","559900"
"Balloon Popping Pigs","0","0","6","0","0.42","0.42","0.07","N/A","0.0","6.49","0.23","36","0.18","2017-01-05","575590"
"Duckles: the Jigsaw Witch","0","0","5","0","0.36","0.36","0.07","0.05","28.6","0.04","0.03","48","0.18","2017-01-05","512700"
"Laser Lasso BALL","0","0","6","0","0.34","0.34","0.06","0.04","33.3","0.03","0.05","42","0.16","2017-01-05","502700"
"Bloody Walls","0","0","5","0","0.76","0.76","0.15","0.31","-106.7","4.04","0.12","39","0.39","2017-01-05","531960"
"Frequent Flyer","0","0","5","0","0.28","0.28","0.06","0.03","50.0","0.03","0.03","282","0.16","2017-01-05","554150"
"Don't Chat With Strangers","0","0","5","0","0.34","0.34","0.07","0.31","-342.9","0.28","0.06","40","0.18","2017-01-05","533170"
"Pictopix","0","0","6","0","0.35","0.35","0.06","0.13","-116.7","0.25","0.06","62","0.16","2017-01-04","568320"
"Never give up!","0","0","6","0","0.57","0.57","0.09","0.08","11.1","0.15","0.06","20","0.23","2017-01-04","555320"
"UNO","0","0","5","0","0.38","0.38","0.08","0.05","37.5","0.05","0.05","2384","0.21","2017-01-04","470220"
